Port1; Paket_No; Gonderme_Zamani; Basinc; Yukseklik; Inis_Hizi; Sicaklik; Pil_Gerilimi; RPM; GPS_Long; GPS_Lat; Pitch; Roll; Yaw; Donus_Sayisi; Takim_No; Statu;;
;55502;1; 21.07.2020 11:46:56;1008,97;35,69;3657;30,95;457;41;37;0; Beklemede;1,13;0,46;0,65;315;0;0
;55502;1; 21.07.2020 11:46:54;1008,94;35,92;3657;30,95;457;41;37;0; Beklemede;1,21;0,46;0,66;315;0;0
;55502;1; 21.07.2020 11:46:50;1008,94;35,98;3657;30,95;457;41;37;0; Beklemede;1,18;0,45;0,63;315;0;0
;55502;1; 21.07.2020 11:46:48;1008,96;35,79;3657;30,94;457;41;37;0; Beklemede;1,14;0,45;0,79;315;0;0
;55502;1; 21.07.2020 11:46:44;1008,95;35,85;3657;30,95;457;41;37;0; Beklemede;1,22;0,45;0,65;315;0;0
;55502;1; 21.07.2020 11:46:41;1008,97;35,73;3657;30,94;457;41;37;0; Beklemede;1,1;0,45;0,71;315;0;0
;55502;1; 21.07.2020 11:46:38;1008,9;36,28;3657;30,94;457;41;37;0; Beklemede;1,16;0,44;0,66;315;0;0
;55502;1; 21.07.2020 11:46:35;1008,88;36,42;3657;30,93;457;41;37;0; Beklemede;1,01;0,44;0,66;315;0;0
;55502;1; 21.07.2020 11:46:32;1008,94;35,99;3657;30,93;457;41;37;0; Beklemede;1,12;0,44;0,62;315;0;0
;55502;1; 21.07.2020 11:46:29;1009,02;35,25;3657;30,92;457;41;37;0; Beklemede;1,02;0,44;0,68;315;0;0
;55502;1; 21.07.2020 11:46:26;1009,02;35,28;3657;30,92;457;41;37;0; Beklemede;1,11;0,43;0,73;315;0;0
;55502;1; 21.07.2020 11:46:23;1009,03;35,17;3657;30,91;457;41;37;0; Beklemede;1,05;0,43;0,76;315;0;0
;55502;1; 21.07.2020 11:46:20;1009;35,42;3657;30,9;457;41;37;0; Beklemede;1,04;0,43;0,69;315;0;0
;55502;1; 21.07.2020 11:46:17;1008,92;36,13;3657;30,9;457;41;37;0; Beklemede;1,2;0,43;0,58;315;0;0
;55502;1; 21.07.2020 11:46:14;1008,99;35,55;3657;30,89;457;41;37;0; Beklemede;1,08;0,42;0,65;315;0;0
;55502;1; 21.07.2020 11:46:11;1008,94;35,96;3657;30,88;457;41;37;0; Beklemede;1,19;0,42;0,55;315;0;0
;55502;1; 21.07.2020 11:46:08;1009,02;35,26;3657;30,88;457;41;37;0; Beklemede;1,22;0,42;0,57;315;0;0
;55502;1; 21.07.2020 11:46:04;1008,94;35,91;3657;30,87;457;41;37;0; Beklemede;1,09;0,41;0,61;315;0;0
;55502;1; 21.07.2020 11:46:02;1009;35,44;3657;30,86;457;41;37;0; Beklemede;1,15;0,41;0,63;315;0;0
;55502;1; 21.07.2020 11:45:58;1009;35,44;3657;30,86;457;41;37;0; Beklemede;1,07;0,4;0,72;315;0;0
;55502;1; 21.07.2020 11:45:55;1008,97;35,68;3657;30,84;457;41;37;0; Beklemede;1,2;0,4;0,58;315;0;0
;55502;1; 21.07.2020 11:45:52;1008,98;35,64;3657;30,83;457;41;37;0; Beklemede;1,13;0,4;0,62;315;0;0
;55502;1; 21.07.2020 11:45:49;1008,98;35,64;3657;30,83;457;41;37;0; Beklemede;1,12;0,4;0,76;315;0;0
;55502;1; 21.07.2020 11:45:46;1008,95;35,84;3657;30,81;457;41;37;0; Beklemede;1,13;0,39;0,57;315;0;0
;55502;1; 21.07.2020 11:45:43;1008,93;36,06;3657;30,81;457;41;37;0; Beklemede;1,15;0,39;0,76;315;0;0
;55502;1; 21.07.2020 11:45:40;1008,89;36,37;3657;30,79;457;41;37;0; Beklemede;1,16;0,38;0,55;315;0;0
;55502;1; 21.07.2020 11:45:37;1009,04;35,11;3657;30,78;457;41;37;0; Beklemede;1,13;0,38;0,61;315;0;0
;55502;1; 21.07.2020 11:45:34;1008,93;36;3657;30,77;457;41;37;0; Beklemede;1,11;0,37;0,66;315;0;0
;55502;1; 21.07.2020 11:45:31;1008,97;35,66;3657;30,78;457;41;37;0; Beklemede;1,11;0,37;0,53;315;0;0
;55502;1; 21.07.2020 11:45:28;1009,02;35,27;3657;30,77;457;41;37;0; Beklemede;1,09;0,37;0,63;315;0;0
;55502;1; 21.07.2020 11:45:25;1008,97;35,67;3657;30,76;457;41;37;0; Beklemede;0,97;0,36;0,81;315;0;0
;55502;1; 21.07.2020 11:45:22;1008,89;36,38;3657;30,76;457;41;37;0; Beklemede;1,24;0,35;0,53;315;0;0
;55502;1; 21.07.2020 11:45:19;1008,87;36,53;3657;30,75;457;41;37;0; Beklemede;1,1;0,35;0,71;315;0;0
;55502;1; 21.07.2020 11:45:16;1008,92;36,09;3657;30,74;457;41;37;0; Beklemede;1,08;0,34;0,6;315;0;0
;55502;1; 21.07.2020 11:45:12;1008,92;36,15;3657;30,72;457;41;37;0; Beklemede;1,2;0,33;0,54;315;0;0
;55502;1; 21.07.2020 11:45:10;1008,89;36,39;3657;30,71;457;41;37;0; Beklemede;1,12;0,33;0,65;315;0;0
;55502;1; 21.07.2020 11:45:06;1008,98;35,64;3657;30,7;457;41;37;0; Beklemede;1,13;0,32;0,74;315;0;0
;55502;1; 21.07.2020 11:45:03;1009;35,45;3657;30,69;457;41;37;0; Beklemede;1,15;0,32;0,5;315;0;0
;55502;1; 21.07.2020 11:45:00;1008,93;36,02;3657;30,67;457;41;37;0; Beklemede;1,15;0,38;0,74;315;0;0
;55502;1; 21.07.2020 11:44:57;1008,99;35,54;3657;30,65;457;41;37;0; Beklemede;0,24;-0,08;-0,42;315;0;0
;55502;1; 21.07.2020 11:44:54;1008,94;35,82;3657;30,63;457;41;37;0; Beklemede;3,67;1,18;-2,84;315;0;0
;55502;1; 21.07.2020 11:44:51;1008,89;36,39;3657;30,62;457;41;37;0; Beklemede;1;0,49;0,76;315;0;0
;55502;1; 21.07.2020 11:44:48;1008,9;36,28;3657;30,6;457;41;37;0; Beklemede;1,08;0,49;0,64;315;0;0
;55502;1; 21.07.2020 11:44:45;1008,85;36,67;3657;30,57;457;41;37;0; Beklemede;1,19;0,49;0,58;315;0;0
;55502;1; 21.07.2020 11:44:42;1008,82;36,94;3657;30,55;457;41;37;0; Beklemede;1,17;0,48;0,72;315;0;0
;55502;1; 21.07.2020 11:44:39;1008,91;36,24;3657;30,53;457;41;37;0; Beklemede;1,2;0,47;0,44;315;0;0
;55502;1; 21.07.2020 11:44:36;1008,91;36,22;3657;30,51;457;41;37;0; Beklemede;1,24;0,47;0,56;315;0;0
;55502;1; 21.07.2020 11:44:33;1008,83;36,85;3657;30,48;457;41;37;0; Beklemede;1,13;0,45;0,61;315;0;0
;55502;1; 21.07.2020 11:44:30;1008,94;35,98;3657;30,46;457;41;37;0; Beklemede;1,09;0,44;0,61;315;0;0
;55502;1; 21.07.2020 11:44:27;1008,94;35,91;3657;30,43;457;41;37;0; Beklemede;1,12;0,43;0,65;315;0;0
;55502;1; 21.07.2020 11:44:24;1009,04;35,11;3657;30,41;457;41;37;0; Beklemede;1;0,43;0,74;315;0;0
;55502;1; 21.07.2020 11:44:21;1008,95;35,89;3657;30,37;457;41;37;0; Beklemede;1,11;0,42;0,74;315;0;0
;55502;1; 20.07.2020 14:57:16;1010,04;26,76;3657;37,13;457;41;37;0; ;1,67;-2,65;0,44;315;0;0
;55502;1; 20.07.2020 14:57:13;1010,01;26,99;3657;37,48;457;41;37;0; ;1,5;-2,69;0,97;315;0;0
;55502;1; 20.07.2020 14:57:07;1010,03;26,8;3657;38,33;457;41;37;0; ;1,7;-2,79;0,61;315;0;0
;55502;1; 20.07.2020 14:56:49;1010,02;26,91;3657;37,96;457;41;37;0; ;1,53;-2,65;0,79;315;0;0
;55502;1; 20.07.2020 14:55:29;1010,04;26,75;3657;38,17;457;41;37;0; ;-1,51;-1,72;-0,25;315;0;0
;55502;1; 20.07.2020 14:54:28;1009,95;27,49;3657;37,97;457;41;37;0; ;1,36;-3,1;0,64;315;0;0
;55502;1; 20.07.2020 14:54:25;1009,95;27,54;3657;38,14;457;41;37;0; ;1,38;-3,11;0,69;315;0;0
;55502;1; 20.07.2020 14:54:22;1009,95;27,5;3657;38,61;457;41;37;0; ;1,44;-3,1;0,72;315;0;0
;55502;1; 20.07.2020 14:54:19;1009,97;27,32;3657;38,9;457;41;37;0; ;1,4;-3,11;0,69;315;0;0
;55502;1; 20.07.2020 14:54:16;1009,96;27,45;3657;39,26;457;41;37;0; ;1,46;-3,11;0,7;315;0;0
;55502;1; 20.07.2020 14:54:13;1009,94;27,56;3657;39,5;457;41;37;0; ;1,48;-2,99;0,6;315;0;0
;55502;1; 20.07.2020 14:54:06;1009,99;27,14;3657;40,4;457;41;37;0; ;1,27;-3,05;0,86;315;0;0
;55502;1; 20.07.2020 14:54:04;1009,99;27,16;3657;40,85;457;41;37;0; ;1,42;-3,06;0,78;315;0;0
;55502;1; 20.07.2020 14:52:23;1010,25;25,02;3657;41,24;457;41;37;0; ;1,66;1,52;0,9;315;0;0
;55502;1; 20.07.2020 14:51:52;1010,09;26,37;3657;40,26;457;41;37;0; ;1,79;1,78;1,04;315;0;0
;55502;1; 20.07.2020 14:51:49;1010,08;26,42;3657;40,22;457;41;37;0; ;1,63;1,76;1,12;315;0;0
;55502;1; 20.07.2020 14:51:46;1010,07;26,53;3657;40,2;457;41;37;0; ;1,66;1,82;1,15;315;0;0
;55502;1; 20.07.2020 14:51:40;1010,17;25,74;3657;40,08;457;41;37;0; ;1,59;1,83;1,04;315;0;0
;55502;1; 20.07.2020 14:51:34;1010,16;25,74;3657;39,99;457;41;37;0; ;1,59;1,77;1,1;315;0;0
;55502;1; 20.07.2020 14:51:31;1010,11;26,15;3657;39,88;457;41;37;0; ;1,62;1,82;0,96;315;0;0
;55502;1; 20.07.2020 14:51:28;1010,13;26,03;3657;39,76;457;41;37;0; ;1,43;1,66;0,92;315;0;0
;55502;1; 20.07.2020 14:51:21;1010,15;25,82;3657;39,54;457;41;37;0; ;1,58;1,48;1,23;315;0;0
;55502;1; 20.07.2020 14:51:15;1010,07;26,49;3657;39,32;457;41;37;0; ;1,89;1,63;1,09;315;0;0
;55502;1; 20.07.2020 14:51:12;1010,06;26,58;3657;39,27;457;41;37;0; ;2,04;1,7;0,94;315;0;0
;55502;1; 20.07.2020 14:51:09;1010,25;25;3657;39,08;457;41;37;0; ;1,86;1,65;0,99;315;0;0
;55502;1; 20.07.2020 14:51:06;1010,29;24,65;3657;39,08;457;41;37;0; ;1,47;1,53;1,33;315;0;0
;55502;1; 20.07.2020 14:51:03;1010,17;25,71;3657;38,82;457;41;37;0; ;1,58;1,75;0,87;315;0;0
;55502;1; 20.07.2020 14:51:00;1010,21;25,31;3657;38,73;457;41;37;0; ;1,71;1,37;0,76;315;0;0
;55502;1; 20.07.2020 14:50:57;1010,18;25,59;3657;38,59;457;41;37;0; ;1,84;1,46;1,02;315;0;0
;55502;1; 20.07.2020 14:50:54;1010,14;25,91;3657;38,45;457;41;37;0; ;1,78;1,66;0,86;315;0;0
;55502;1; 20.07.2020 14:50:51;1010,13;26;3657;38,3;457;41;37;0; ;1,47;1,99;1,36;315;0;0
;55502;1; 20.07.2020 14:50:48;1010,12;26,07;3657;38,09;457;41;37;0; ;1,69;1,49;0,95;315;0;0
;55502;1; 20.07.2020 14:50:45;1010,14;25,96;3657;38,06;457;41;37;0; ;2,03;1,64;0,75;315;0;0
;55502;1; 20.07.2020 14:50:42;1010,11;26,17;3657;37,91;457;41;37;0; ;2,04;1,7;0,76;315;0;0
;55502;1; 20.07.2020 14:50:39;1010,09;26,37;3657;37,77;457;41;37;0; ;5,67;2,05;-2,43;315;0;0
;55502;1; 20.07.2020 14:50:36;1010,08;26,46;3657;37,62;457;41;37;0; ;0,09;1,76;0,2;315;0;0
;55502;1; 20.07.2020 14:50:32;1010,07;26,51;3657;37,65;457;41;37;0; ;1,63;0,52;0,81;315;0;0
;55502;1; 20.07.2020 14:50:29;1010,13;26,04;3657;37,7;457;41;37;0; ;1,64;0,52;0,88;315;0;0
;55502;1; 20.07.2020 14:50:26;1010,11;26,17;3657;37,77;457;41;37;0; ;1,58;0,51;0,9;315;0;0
;55502;1; 20.07.2020 14:50:23;1010,08;26,43;3657;37,88;457;41;37;0; ;1,54;0,5;0,88;315;0;0
;55502;1; 20.07.2020 14:50:20;1010,07;26,39;3657;38,04;457;41;37;0; ;3,96;-0,31;0,42;315;0;0
;55502;1; 20.07.2020 14:50:17;1010,01;27,01;3657;38,17;457;41;37;0; ;0,17;0,18;0,71;315;0;0
;55502;1; 20.07.2020 14:50:14;1010,04;26,74;3657;38,27;457;41;37;0; ;0,98;0,37;0,73;315;0;0
;55502;1; 20.07.2020 14:50:11;1010,04;26,76;3657;38,35;457;41;37;0; ;1,37;0,09;1,04;315;0;0
;55502;1; 20.07.2020 14:50:08;1010,03;26,84;3657;38,4;457;41;37;0; ;1,35;0,46;1,12;315;0;0
;55502;1; 20.07.2020 14:50:05;1010;27,08;3657;38,39;457;41;37;0; ;2,2;0,46;0,81;315;0;0
;55502;1; 20.07.2020 14:50:02;1010,01;26,98;3657;38,4;457;41;37;0; ;1,63;0,01;1,61;315;0;0
;55502;1; 20.07.2020 14:49:59;1010,04;26,76;3657;38,4;457;41;37;0; ;4,3;0,21;0,75;315;0;0
;55502;1; 20.07.2020 14:49:56;1010,03;26,81;3657;38,4;457;41;37;0; ;-1,74;0,1;0,82;315;0;0
;55502;1; 20.07.2020 14:49:53;1010,07;26,52;3657;38,4;457;41;37;0; ;1,24;-0,15;1,06;315;0;0
;55502;1; 20.07.2020 14:49:50;1010,08;26,66;3657;38,38;457;41;37;0; ;2,19;-0,37;1,36;315;0;0
;55502;1; 20.07.2020 14:49:47;1010,07;26,51;3657;38,36;457;41;37;0; ;2,22;-1,72;10,35;315;0;0
;55502;1; 20.07.2020 14:49:44;1010,03;26,8;3657;38,33;457;41;37;0; ;2,98;-2,45;3,07;315;0;0
;55502;1; 20.07.2020 14:49:41;1010,08;26,42;3657;38,31;457;41;37;0; ;-3,6;-4,12;-0,41;315;0;0
;55502;1; 20.07.2020 14:49:37;1010,06;26,6;3657;38,29;457;41;37;0; ;1,45;-4,56;1,05;315;0;0
;55502;1; 20.07.2020 14:49:35;1010,05;26,68;3657;38,29;457;41;37;0; ;2,06;-4,28;1,57;315;0;0
;55502;1; 20.07.2020 14:49:31;1010,04;26,78;3657;38,24;457;41;37;0; ;1,72;-4,56;0,31;315;0;0
;55502;1; 20.07.2020 14:49:28;1010,05;26,67;3657;38,19;457;41;37;0; ;1,14;-4,75;0,57;315;0;0
;55502;1; 20.07.2020 14:49:25;1010,07;26,53;3657;38,12;457;41;37;0; ;1,13;-4,55;0,57;315;0;0
;55502;1; 20.07.2020 14:49:22;1010,05;26,69;3657;38,14;457;41;37;0; ;1,14;-4,56;0,54;315;0;0
;55502;1; 20.07.2020 14:49:19;1010,03;26,82;3657;38,11;457;41;37;0; ;1,15;-4,56;0,51;315;0;0
;55502;1; 20.07.2020 14:49:16;1010,06;26,63;3657;38,23;457;41;37;0; ;1,08;-4,55;0,42;315;0;0
;55502;1; 20.07.2020 14:49:13;1010,08;26,45;3657;38,28;457;41;37;0; ;1,17;-4,55;0,54;315;0;0
;55502;1; 20.07.2020 14:49:10;1010,07;26,5;3657;38,28;457;41;37;0; ;1,14;-4,55;0,53;315;0;0
;55502;1; 20.07.2020 14:49:07;1010,05;26,68;3657;38,27;457;41;37;0; ;1,06;-4,55;0,57;315;0;0
;55502;1; 20.07.2020 14:49:04;1010,05;26,7;3657;38,22;457;41;37;0; ;1,08;-4,55;0,55;315;0;0
;55502;1; 20.07.2020 14:49:01;1010,03;26,81;3657;38,24;457;41;37;0; ;1,13;-4,55;0,56;315;0;0
;55502;1; 20.07.2020 14:48:58;1010,05;26,7;3657;38,25;457;41;37;0; ;1,19;-4,54;0,6;315;0;0
;55502;1; 20.07.2020 14:48:55;1010,06;26,56;3657;38,24;457;41;37;0; ;1,09;-4,55;0,65;315;0;0
;55502;1; 20.07.2020 14:48:52;1010,06;26,62;3657;38,28;457;41;37;0; ;1,07;-4,55;0,62;315;0;0
;55502;1; 20.07.2020 14:48:49;1010,05;26,68;3657;38,34;457;41;37;0; ;1,15;-4,55;0,52;315;0;0
;55502;1; 20.07.2020 14:48:45;1010,08;26,45;3657;38,37;457;41;37;0; ;1,18;-4,54;0,27;315;0;0
;55502;1; 20.07.2020 14:48:43;1010,05;26,71;3657;38,38;457;41;37;0; ;1,1;-4,54;0,56;315;0;0
;55502;1; 20.07.2020 14:48:39;1010,06;26,57;3657;38,4;457;41;37;0; ;1,06;-4,55;0,54;315;0;0
;55502;1; 20.07.2020 14:48:36;1010,05;26,64;3657;38,35;457;41;37;0; ;1,07;-4,54;0,58;315;0;0
;55502;1; 20.07.2020 14:48:33;1010,08;26,43;3657;38,3;457;41;37;0; ;1,15;-4,54;0,51;315;0;0
;55502;1; 20.07.2020 14:48:30;1010,08;26,47;3657;38,27;457;41;37;0; ;1,06;-4,53;0,42;315;0;0
;55502;1; 20.07.2020 14:48:27;1010,1;26,26;3657;38,24;457;41;37;0; ;1,22;-4,54;0,41;315;0;0
;55502;1; 20.07.2020 14:48:24;1010,07;26,47;3657;38,23;457;41;37;0; ;1,2;-4,52;0,43;315;0;0
;55502;1; 20.07.2020 14:48:21;1010,07;26,51;3657;38,23;457;41;37;0; ;1,06;-4,53;0,6;315;0;0
;55502;1; 20.07.2020 14:48:18;1010,07;26,53;3657;38,25;457;41;37;0; ;1,13;-4,52;0,43;315;0;0
;55502;1; 20.07.2020 14:48:15;1010,05;26,64;3657;38,28;457;41;37;0; ;1,09;-4,53;0,55;315;0;0
;55502;1; 20.07.2020 14:48:12;1010,08;26,42;3657;38,31;457;41;37;0; ;1,15;-4,53;0,59;315;0;0
;55502;1; 20.07.2020 14:48:09;1010,08;26,45;3657;38,36;457;41;37;0; ;1,09;-4,52;0,49;315;0;0
;55502;1; 20.07.2020 14:48:06;1010,08;26,43;3657;38,34;457;41;37;0; ;1,15;-4,53;0,6;315;0;0
;55502;1; 20.07.2020 14:48:03;1010,09;26,33;3657;38,32;457;41;37;0; ;1,06;-4,52;0,5;315;0;0
;55502;1; 20.07.2020 14:47:59;1010,1;26,26;3657;38,33;457;41;37;0; ;1,1;-4,53;0,59;315;0;0
;55502;1; 20.07.2020 14:47:57;1010,08;26,42;3657;38,31;457;41;37;0; ;1,21;-4,52;0,55;315;0;0
;55502;1; 20.07.2020 14:47:53;1010,09;26,3;3657;38,42;457;41;37;0; ;1,08;-4,53;0,56;315;0;0
;55502;1; 20.07.2020 14:47:51;1010,11;26,21;3657;38,45;457;41;37;0; ;1,12;-4,52;0,5;315;0;0
;55502;1; 20.07.2020 14:47:47;1010,1;26,18;3657;38,46;457;41;37;0; ;1,13;-4,52;0,55;315;0;0
;55502;1; 20.07.2020 14:47:44;1010,12;26,09;3657;38,52;457;41;37;0; ;1,09;-4,53;0,66;315;0;0
;55502;1; 20.07.2020 14:47:41;1010,1;26,3;3657;38,47;457;41;37;0; ;1,07;-4,52;0,55;315;0;0
;55502;1; 20.07.2020 14:47:38;1010,08;26,43;3657;38,43;457;41;37;0; ;1,15;-4,52;0,52;315;0;0
;55502;1; 20.07.2020 14:47:35;1010,07;26,48;3657;38,42;457;41;37;0; ;1,12;-4,52;0,6;315;0;0
;55502;1; 20.07.2020 14:47:32;1010,08;26,4;3657;38,43;457;41;37;0; ;1,09;-4,52;0,58;315;0;0
;55502;1; 20.07.2020 14:47:29;1010,11;26,19;3657;38,42;457;41;37;0; ;1,05;-4,52;0,57;315;0;0
;55502;1; 20.07.2020 14:47:26;1010,08;26,4;3657;38,4;457;41;37;0; ;1,2;-4,52;0,52;315;0;0
;55502;1; 20.07.2020 14:47:23;1010,09;26,3;3657;38,42;457;41;37;0; ;1,09;-4,52;0,48;315;0;0
;55502;1; 20.07.2020 14:47:20;1010,09;26,38;3657;38,4;457;41;37;0; ;1,07;-4,51;0,5;315;0;0
;55502;1; 20.07.2020 14:47:17;1010,09;26,33;3657;38,42;457;41;37;0; ;1,14;-4,51;0,43;315;0;0
;55502;1; 20.07.2020 14:47:14;1010,1;26,26;3657;38,42;457;41;37;0; ;1,04;-4,52;0,67;315;0;0
;55502;1; 20.07.2020 14:47:11;1010,1;26,24;3657;38,45;457;41;37;0; ;1,08;-4,52;0,59;315;0;0
;55502;1; 20.07.2020 14:47:07;1010,09;26,37;3657;38,46;457;41;37;0; ;1,17;-4,52;0,59;315;0;0
;55502;1; 20.07.2020 14:47:05;1010,07;26,48;3657;38,52;457;41;37;0; ;1,02;-4,51;0,62;315;0;0
;55502;1; 20.07.2020 14:47:01;1010,09;26,35;3657;38,6;457;41;37;0; ;1,15;-4,51;0,45;315;0;0
;55502;1; 20.07.2020 14:46:59;1010,09;26,39;3657;38,65;457;41;37;0; ;1,02;-4,51;0,58;315;0;0
;55502;1; 20.07.2020 14:46:55;1010,13;26,04;3657;38,79;457;41;37;0; ;1,12;-4,51;0,59;315;0;0
;55502;1; 20.07.2020 14:46:52;1010,1;26,27;3657;38,84;457;41;37;0; ;1,17;-4,51;0,43;315;0;0
;55502;1; 20.07.2020 14:46:49;1010,11;26,2;3657;38,86;457;41;37;0; ;1,17;-4,5;0,52;315;0;0
;55502;1; 20.07.2020 14:46:46;1010,09;26,34;3657;38,87;457;41;37;0; ;1,16;-4,51;0,48;315;0;0
;55502;1; 20.07.2020 14:46:43;1010,09;26,32;3657;38,86;457;41;37;0; ;1,12;-4,5;0,59;315;0;0
;55502;1; 20.07.2020 14:46:40;1010,1;26,25;3657;38,89;457;41;37;0; ;1,09;-4,49;0,56;315;0;0
;55502;1; 20.07.2020 14:46:37;1010,1;26,25;3657;38,95;457;41;37;0; ;1,08;-4,5;0,54;315;0;0
;55502;1; 20.07.2020 14:46:34;1010,1;26,25;3657;39,09;457;41;37;0; ;1,2;-4,5;0,52;315;0;0
;55502;1; 20.07.2020 14:46:31;1010,12;26,12;3657;39,41;457;41;37;0; ;1,09;-4,49;0,61;315;0;0
;55502;1; 20.07.2020 14:46:28;1010,14;25,95;3657;39,49;457;41;37;0; ;1,1;-4,49;0,65;315;0;0
;55502;1; 20.07.2020 14:46:25;1010,14;25,9;3657;39,6;457;41;37;0; ;1,08;-4,48;0,54;315;0;0
;55502;1; 20.07.2020 14:46:22;1010,15;25,86;3657;39,72;457;41;37;0; ;1,04;-4,47;0,58;315;0;0
;55502;1; 20.07.2020 14:46:19;1010,13;25,98;3657;39,83;457;41;37;0; ;1,21;-4,47;0,54;315;0;0
;55502;1; 20.07.2020 14:46:15;1010,16;25,78;3657;39,88;457;41;37;0; ;1,09;-4,47;0,41;315;0;0
;55502;1; 20.07.2020 14:46:13;1010,11;26,16;3657;39,93;457;41;37;0; ;1,11;-4,46;0,66;315;0;0
;55502;1; 20.07.2020 14:46:09;1010,1;26,29;3657;39,94;457;41;37;0; ;1,07;-4,47;0,49;315;0;0
;55502;1; 20.07.2020 14:46:06;1010,12;26,07;3657;39,91;457;41;37;0; ;1,12;-4,46;0,45;315;0;0
;55502;1; 20.07.2020 14:46:03;1010,12;26,13;3657;39,93;457;41;37;0; ;1,08;-4,46;0,56;315;0;0
;55502;1; 20.07.2020 14:46:00;1010,12;26,11;3657;39,89;457;41;37;0; ;1,05;-4,46;0,58;315;0;0
;55502;1; 20.07.2020 14:45:57;1010,13;26,03;3657;39,84;457;41;37;0; ;1,15;-4,45;0,56;315;0;0
;55502;1; 20.07.2020 14:45:54;1010,12;26,08;3657;39,81;457;41;37;0; ;1;-4,45;0,71;315;0;0
;55502;1; 20.07.2020 14:45:51;1010,13;26,02;3657;39,74;457;41;37;0; ;1,06;-4,45;0,65;315;0;0
;55502;1; 20.07.2020 14:45:48;1010,1;26,26;3657;39,67;457;41;37;0; ;1,16;-4,45;0,49;315;0;0
;55502;1; 20.07.2020 14:45:45;1010,12;26,1;3657;39,57;457;41;37;0; ;1,04;-4,45;0,36;315;0;0
;55502;1; 20.07.2020 14:45:42;1010,13;26,04;3657;39,51;457;41;37;0; ;1,06;-4,44;0,54;315;0;0
;55502;1; 20.07.2020 14:45:39;1010,11;26,19;3657;39,47;457;41;37;0; ;1,19;-4,44;0,6;315;0;0
;55502;1; 20.07.2020 14:45:36;1010,13;26,03;3657;39,42;457;41;37;0; ;1,12;-4,44;0,5;315;0;0
;55502;1; 20.07.2020 14:45:33;1010,13;26,03;3657;39,33;457;41;37;0; ;1,06;-4,43;0,51;315;0;0
;55502;1; 20.07.2020 14:45:30;1010,1;26,27;3657;39,26;457;41;37;0; ;0,99;-4,43;0,49;315;0;0
;55502;1; 20.07.2020 14:45:27;1010,06;26,62;3657;39,17;457;41;37;0; ;1,08;-4,43;0,56;315;0;0
;55502;1; 20.07.2020 14:45:23;1010,06;26,55;3657;39,1;457;41;37;0; ;1,13;-4,43;0,6;315;0;0
;55502;1; 20.07.2020 14:45:21;1010,11;26,21;3657;39,02;457;41;37;0; ;1,06;-4,42;0,53;315;0;0
;55502;1; 20.07.2020 14:45:17;1010,09;26,3;3657;38,98;457;41;37;0; ;1,09;-4,43;0,52;315;0;0
;55502;1; 20.07.2020 14:45:14;1010,08;26,43;3657;38,92;457;41;37;0; ;1,09;-4,42;0,4;315;0;0
;55502;1; 20.07.2020 14:45:11;1010,13;26,03;3657;38,88;457;41;37;0; ;1,08;-4,41;0,5;315;0;0
;55502;1; 20.07.2020 14:45:08;1010,08;26,4;3657;38,8;457;41;37;0; ;1,07;-4,41;0,46;315;0;0
;55502;1; 20.07.2020 14:45:05;1010,1;26,26;3657;38,75;457;41;37;0; ;1,09;-4,42;0,47;315;0;0
;55502;1; 20.07.2020 14:45:02;1010,08;26,39;3657;38,67;457;41;37;0; ;1,12;-4,41;0,47;315;0;0
;55502;1; 20.07.2020 14:44:59;1010,1;26,27;3657;38,54;457;41;37;0; ;1,12;-4,41;0,47;315;0;0
;55502;1; 20.07.2020 14:44:56;1010,1;26,29;3657;38,43;457;41;37;0; ;1,07;-4,41;0,48;315;0;0
;55502;1; 20.07.2020 14:44:53;1010,08;26,39;3657;38,33;457;41;37;0; ;1,03;-4,41;0,43;315;0;0
;55502;1; 20.07.2020 14:44:50;1010,06;26,59;3657;38,23;457;41;37;0; ;-3,81;-4,64;-6,75;315;0;0
;55502;1; 20.07.2020 14:44:47;1010,05;26,65;3657;38,15;457;41;37;0; ;1,52;-5,79;2,98;315;0;0
;55502;1; 20.07.2020 14:44:44;1010,04;26,78;3657;38,09;457;41;37;0; ;15,97;-5,88;0,25;315;0;0
;55502;1; 20.07.2020 14:44:41;1010,01;27,04;3657;38,05;457;41;37;0; ;-3,06;-1,59;-7,06;315;0;0
;55502;1; 20.07.2020 14:44:38;1009,99;27,16;3657;38,07;457;41;37;0; ;-6,8;-2,28;-2,36;315;0;0
;55502;1; 20.07.2020 14:44:35;1009,99;27,18;3657;38;457;41;37;0; ;17,08;-3,13;13,77;315;0;0
;55502;1; 20.07.2020 14:44:32;1009,92;27,78;3657;38,31;457;41;37;0; ;3,73;-1,67;0,16;315;0;0
;55502;1; 20.07.2020 14:44:29;1009,95;27,68;3657;38,39;457;41;37;0; ;3,31;-1,84;3,6;315;0;0
;55502;1; 20.07.2020 14:44:25;1009,94;27,64;3657;38,98;457;41;37;0; ;0,81;-1,62;2,57;315;0;0
;55502;1; 20.07.2020 14:44:22;1009,91;27,81;3657;39,31;457;41;37;0; ;0,8;-1,53;2,54;315;0;0
;55502;1; 20.07.2020 14:44:19;1009,92;27,77;3657;39,35;457;41;37;0; ;0,53;-1,82;0,63;315;0;0
